ID_medals,discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_full_name,country_name,ID_hosts,ID_athletes,
229,Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,BRONZE,Athlete,Johannes Hoesflot KLAEBO,Norway,1,1492,
230,Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,SILVER,Athlete,Alexander BOLSHUNOV,ROC,1,1510,
231,Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,SILVER,Athlete,Federico PELLEGRINO,Italy,1,1626,
232,Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,BRONZE,Athlete,Alexander TERENTEV,ROC,1,1635,
233,Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,GOLD,Athlete,Johannes Hoesflot KLAEBO,Norway,1,1492,
234,Speed skating,beijing-2022,Men's 1500m,Men,BRONZE,Athlete,Min Seok KIM,Republic of Korea,1,1650,
235,Speed skating,beijing-2022,Men's 1500m,Men,GOLD,Athlete,Kjeld NUIS,Netherlands,1,1640,
236,Speed skating,beijing-2022,Men's 1500m,Men,SILVER,Athlete,Thomas KROL,Netherlands,1,1652,
237,Speed skating,beijing-2022,Women's 1000m,Women,SILVER,Athlete,Jutta LEERDAM,Netherlands,1,1690,
238,Speed skating,beijing-2022,Women's 1000m,Women,GOLD,Athlete,Miho TAKAGI,Japan,1,1673,
239,Speed skating,beijing-2022,Women's 1000m,Women,BRONZE,Athlete,Brittany BOWE,United States of America,1,1669,
240,Speed skating,beijing-2022,Men's 1000m,Men,SILVER,Athlete,Laurent DUBREUIL,Canada,1,1700,
241,Speed skating,beijing-2022,Men's 1000m,Men,BRONZE,Athlete,Havard LORENTZEN,Norway,1,1695,
242,Speed skating,beijing-2022,Men's 1000m,Men,GOLD,Athlete,Thomas KROL,Netherlands,1,1652,
243,Speed skating,beijing-2022,Women's Mass Start,Women,BRONZE,Athlete,Francesca LOLLOBRIGIDA,Italy,1,1718,
244,Speed skating,beijing-2022,Women's Mass Start,Women,SILVER,Athlete,Ivanie BLONDIN,Canada,1,1727,
245,Speed skating,beijing-2022,Women's Mass Start,Women,GOLD,Athlete,Irene SCHOUTEN,Netherlands,1,1710,
246,Speed skating,beijing-2022,Men's 5000m,Men,SILVER,Athlete,Patrick ROEST,Netherlands,1,1735,
248,Speed skating,beijing-2022,Men's 5000m,Men,BRONZE,Athlete,Hallgeir ENGEBRAATEN,Norway,1,1740,
249,Speed skating,beijing-2022,Women's 5000m,Women,BRONZE,Athlete,Martina SABLIKOVA,Czech Republic,1,1748,
250,Speed skating,beijing-2022,Women's 5000m,Women,SILVER,Athlete,Isabelle WEIDEMANN,Canada,1,1742,
251,Speed skating,beijing-2022,Women's 5000m,Women,GOLD,Athlete,Irene SCHOUTEN,Netherlands,1,1710,
252,Speed skating,beijing-2022,Women's 3000m,Women,BRONZE,Athlete,Isabelle WEIDEMANN,Canada,1,1742,
253,Speed skating,beijing-2022,Women's 3000m,Women,SILVER,Athlete,Francesca LOLLOBRIGIDA,Italy,1,1718,
254,Speed skating,beijing-2022,Women's 3000m,Women,GOLD,Athlete,Irene SCHOUTEN,Netherlands,1,1710,
255,Speed skating,beijing-2022,Men's 10000m,Men,BRONZE,Athlete,Davide GHIOTTO,Italy,1,1736,
257,Speed skating,beijing-2022,Men's 10000m,Men,SILVER,Athlete,Patrick ROEST,Netherlands,1,1735,
258,Speed skating,beijing-2022,Men's Mass Start,Men,SILVER,Athlete,Jaewon CHUNG,Republic of Korea,1,1756,
260,Speed skating,beijing-2022,Men's Mass Start,Men,BRONZE,Athlete,Seung Hoon LEE,Republic of Korea,1,1758,
261,Speed skating,beijing-2022,Women's 1500m,Women,SILVER,Athlete,Miho TAKAGI,Japan,1,1673,
262,Speed skating,beijing-2022,Women's 1500m,Women,BRONZE,Athlete,Antoinette DE JONG,Netherlands,1,1665,
263,Speed skating,beijing-2022,Women's 1500m,Women,GOLD,Athlete,Ireen WÜST,Netherlands,1,1675,
264,Speed skating,beijing-2022,Women's 500m,Women,GOLD,Athlete,Erin JACKSON,United States of America,1,1766,
266,Speed skating,beijing-2022,Women's 500m,Women,SILVER,Athlete,Miho TAKAGI,Japan,1,1673,
267,Speed skating,beijing-2022,Men's 500m,Men,GOLD,Athlete,Tingyu GAO,People's Republic of China,1,1783,
268,Speed skating,beijing-2022,Men's 500m,Men,SILVER,Athlete,Min Kyu CHA,Republic of Korea,1,1692,
269,Speed skating,beijing-2022,Men's 500m,Men,BRONZE,Athlete,Wataru MORISHIGE,Japan,1,1702,
270,Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,SILVER,Athlete,Joergen GRAABAK,Norway,1,1785,
271,Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,GOLD,Athlete,Vinzenz GEIGER,Germany,1,1805,
272,Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,BRONZE,Athlete,Lukas GREIDERER,Austria,1,1818,
273,Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,BRONZE,Athlete,Akito WATABE,Japan,1,1815,
274,Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,GOLD,Athlete,Joergen GRAABAK,Norway,1,1785,
275,Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,SILVER,Athlete,Jens Luraas OFTEBRO,Norway,1,1809,
276,Bobsleigh,beijing-2022,Women's Monobob,Women,SILVER,Athlete,Elana MEYERS TAYLOR,United States of America,1,1848,
277,Bobsleigh,beijing-2022,Women's Monobob,Women,BRONZE,Athlete,Christine DE BRUIN,Canada,1,1845,
278,Bobsleigh,beijing-2022,Women's Monobob,Women,GOLD,Athlete,Kaillie HUMPHRIES,United States of America,1,1840,
279,Bobsleigh,beijing-2022,2-man,Men,GOLD,GameTeam,Francesco FRIEDRICH,Germany,1,65167,
280,Bobsleigh,beijing-2022,2-man,Men,GOLD,GameTeam,Thorsten MARGIS,Germany,1,65168,
281,Bobsleigh,beijing-2022,2-man,Men,SILVER,GameTeam,Johannes LOCHNER,Germany,1,65169,
282,Bobsleigh,beijing-2022,2-man,Men,SILVER,GameTeam,Florian BAUER,Germany,1,65170,
283,Bobsleigh,beijing-2022,2-man,Men,BRONZE,GameTeam,Christoph HAFER,Germany,1,65171,
284,Bobsleigh,beijing-2022,2-man,Men,BRONZE,GameTeam,Matthias SOMMER,Germany,1,65172,
285,Bobsleigh,beijing-2022,2-woman,Women,GOLD,GameTeam,Laura NOLTE,Germany,1,1852,
286,Bobsleigh,beijing-2022,2-woman,Women,GOLD,GameTeam,Deborah LEVI,Germany,1,65210,
287,Bobsleigh,beijing-2022,2-woman,Women,SILVER,GameTeam,Mariama JAMANKA,Germany,1,1838,
288,Bobsleigh,beijing-2022,2-woman,Women,SILVER,GameTeam,Alexandra BURGHARDT,Germany,1,65211,
289,Bobsleigh,beijing-2022,2-woman,Women,BRONZE,GameTeam,Elana MEYERS TAYLOR,United States of America,1,1848,
290,Bobsleigh,beijing-2022,2-woman,Women,BRONZE,GameTeam,Sylvia HOFFMAN,United States of America,1,65212,
291,Shooting,tokyo-2020,Trap Mixed Team,Mixed,GOLD,GameTeam,Fatima GALVEZ,Spain,2,2063,
292,Shooting,tokyo-2020,Trap Mixed Team,Mixed,GOLD,GameTeam,Alberto FERNANDEZ,Spain,2,2008,
293,Shooting,tokyo-2020,Trap Mixed Team,Mixed,SILVER,GameTeam,Alessandra PERILLI,San Marino,2,2079,
294,Shooting,tokyo-2020,Trap Mixed Team,Mixed,SILVER,GameTeam,Gian Marco BERTI,San Marino,2,2004,
295,Shooting,tokyo-2020,Trap Mixed Team,Mixed,BRONZE,GameTeam,Madelynn Ann BERNAU,United States of America,2,2074,
296,Shooting,tokyo-2020,Trap Mixed Team,Mixed,BRONZE,GameTeam,Brian BURROWS,United States of America,2,2019,
297,Shooting,tokyo-2020,50m Rifle 3 Positions women,Women,SILVER,Athlete,Yulia ZYKOVA,ROC,2,1894,
298,Shooting,tokyo-2020,50m Rifle 3 Positions women,Women,BRONZE,Athlete,Yulia KARIMOVA,ROC,2,1861,
299,Shooting,tokyo-2020,50m Rifle 3 Positions women,Women,GOLD,Athlete,Nina CHRISTEN,Switzerland,2,1863,
300,Shooting,tokyo-2020,50m Rifle 3 Positions Men,Men,BRONZE,Athlete,Milenko SEBIC,Serbia,2,1920,
302,Shooting,tokyo-2020,50m Rifle 3 Positions Men,Men,SILVER,Athlete,Sergey KAMENSKIY,ROC,2,1895,
303,Shooting,tokyo-2020,25m Rapid Fire Pistol Men,Men,GOLD,Athlete,Jean QUIQUAMPOIX,France,2,1934,
304,Shooting,tokyo-2020,25m Rapid Fire Pistol Men,Men,SILVER,Athlete,Leuris PUPO,Cuba,2,1933,
305,Shooting,tokyo-2020,25m Rapid Fire Pistol Men,Men,BRONZE,Athlete,Yuehong LI,People's Republic of China,2,1944,
306,Shooting,tokyo-2020,10m Air Rifle Men,Men,BRONZE,Athlete,Haoran YANG,People's Republic of China,2,1962,
307,Shooting,tokyo-2020,10m Air Rifle Men,Men,SILVER,Athlete,Lihao SHENG,People's Republic of China,2,1959,
308,Shooting,tokyo-2020,10m Air Rifle Men,Men,GOLD,Athlete,William SHANER,United States of America,2,1961,
309,Shooting,tokyo-2020,10m Air Rifle women,Women,BRONZE,Athlete,Nina CHRISTEN,Switzerland,2,1863,
310,Shooting,tokyo-2020,10m Air Rifle women,Women,GOLD,Athlete,Qian YANG,People's Republic of China,2,1983,
311,Shooting,tokyo-2020,10m Air Rifle women,Women,SILVER,Athlete,Anastasiia GALASHINA,ROC,2,1999,
312,Shooting,tokyo-2020,Trap Men,Men,GOLD,Athlete,Jiri LIPTAK,Czech Republic,2,2005,
313,Shooting,tokyo-2020,Trap Men,Men,SILVER,Athlete,David KOSTELECKY,Czech Republic,2,2026,
314,Shooting,tokyo-2020,Trap Men,Men,BRONZE,Athlete,Matthew John COWARD HOLLEY,Great Britain,2,2020,
315,Shooting,tokyo-2020,Skeet women,Women,SILVER,Athlete,Diana BACOSI,Italy,2,2054,
316,Shooting,tokyo-2020,Skeet women,Women,BRONZE,Athlete,Meng WEI,People's Republic of China,2,2044,
317,Shooting,tokyo-2020,Skeet women,Women,GOLD,Athlete,Amber ENGLISH,United States of America,2,2034,
318,Shooting,tokyo-2020,Trap women,Women,BRONZE,Athlete,Alessandra PERILLI,San Marino,2,2079,
319,Shooting,tokyo-2020,Trap women,Women,GOLD,Athlete,Zuzana STEFECEKOVA,Slovakia,2,2067,
320,Shooting,tokyo-2020,Trap women,Women,SILVER,Athlete,Kayle BROWNING,United States of America,2,2077,
321,Shooting,tokyo-2020,10m Air Pistol women,Women,GOLD,Athlete,Vitalina BATSARASHKINA,ROC,2,2087,
322,Shooting,tokyo-2020,10m Air Pistol women,Women,SILVER,Athlete,Antoaneta BONEVA,Bulgaria,2,2129,
323,Shooting,tokyo-2020,10m Air Pistol women,Women,BRONZE,Athlete,Ranxin JIANG,People's Republic of China,2,2103,
324,Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,GOLD,GameTeam,Qian YANG,People's Republic of China,2,1983,
325,Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,GOLD,GameTeam,Haoran YANG,People's Republic of China,2,1962,
326,Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,SILVER,GameTeam,Mary Carolynn TUCKER,United States of America,2,1883,
327,Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,SILVER,GameTeam,Lucas KOZENIESKY,United States of America,2,1974,
328,Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,BRONZE,GameTeam,Yulia KARIMOVA,ROC,2,1861,
329,Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,BRONZE,GameTeam,Sergey KAMENSKIY,ROC,2,1895,
330,Shooting,tokyo-2020,25m Pistol Women,Women,BRONZE,Athlete,Jiaruixuan XIAO,People's Republic of China,2,2138,
331,Shooting,tokyo-2020,25m Pistol Women,Women,GOLD,Athlete,Vitalina BATSARASHKINA,ROC,2,2087,
332,Shooting,tokyo-2020,25m Pistol Women,Women,SILVER,Athlete,Minjung KIM,Republic of Korea,2,2137,
333,Shooting,tokyo-2020,10m Air Pistol Men,Men,SILVER,Athlete,Damir MIKEC,Serbia,2,2167,
334,Shooting,tokyo-2020,10m Air Pistol Men,Men,BRONZE,Athlete,Wei PANG,People's Republic of China,2,2168,
335,Shooting,tokyo-2020,10m Air Pistol Men,Men,GOLD,Athlete,Javad FOROUGHI,Islamic Republic of Iran,2,2152,
336,Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,GOLD,GameTeam,Ranxin JIANG,People's Republic of China,2,2103,
337,Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,GOLD,GameTeam,Wei PANG,People's Republic of China,2,2168,
338,Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,SILVER,GameTeam,Vitalina BATSARASHKINA,ROC,2,2087,
339,Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,SILVER,GameTeam,Artem CHERNOUSOV,ROC,2,2164,
340,Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,BRONZE,GameTeam,Olena KOSTEVYCH,Ukraine,2,2100,
341,Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,BRONZE,GameTeam,Oleh OMELCHUK,Ukraine,2,2169,
342,Shooting,tokyo-2020,Skeet Men,Men,BRONZE,Athlete,Abdullah ALRASHIDI,Kuwait,2,8497,
343,Shooting,tokyo-2020,Skeet Men,Men,GOLD,Athlete,Vincent HANCOCK,United States of America,2,2185,
344,Shooting,tokyo-2020,Skeet Men,Men,SILVER,Athlete,Jesper HANSEN,Denmark,2,2197,
345,Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,GOLD,GameTeam,Zongyuan WANG,People's Republic of China,2,2225,
346,Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,GOLD,GameTeam,Siyi XIE,People's Republic of China,2,2208,
347,Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,SILVER,GameTeam,Andrew CAPOBIANCO,United States of America,2,2213,
348,Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,SILVER,GameTeam,Mike HIXON,United States of America,2,10731,
349,Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,BRONZE,GameTeam,Patrick HAUSDING,Germany,2,2214,
350,Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,BRONZE,GameTeam,Lars RUDIGER,Germany,2,65241,
351,Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,GOLD,GameTeam,Tingmao SHI,People's Republic of China,2,2287,
352,Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,GOLD,GameTeam,Han WANG,People's Republic of China,2,2297,
353,Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,SILVER,GameTeam,Jennifer ABEL,Canada,2,2291,
354,Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,SILVER,GameTeam,Melissa CITRINI BEAULIEU,Canada,2,65247,
355,Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,BRONZE,GameTeam,Lena HENTSCHEL,Germany,2,65248,
356,Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,BRONZE,GameTeam,Tina PUNZEL,Germany,2,2296,
357,Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,GOLD,GameTeam,Thomas DALEY,Great Britain,2,2263,
358,Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,GOLD,GameTeam,Matty LEE,Great Britain,2,65253,
359,Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,SILVER,GameTeam,Yuan CAO,People's Republic of China,2,2268,
360,Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,SILVER,GameTeam,Aisen CHEN,People's Republic of China,2,10733,
361,Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,BRONZE,GameTeam,Aleksandr BONDAR,ROC,2,2258,
362,Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,BRONZE,GameTeam,Viktor MINIBAEV,ROC,2,2259,
363,Diving,tokyo-2020,Men's 3m Springboard,Men,BRONZE,Athlete,Jack LAUGHER,Great Britain,2,2201,
364,Diving,tokyo-2020,Men's 3m Springboard,Men,SILVER,Athlete,Zongyuan WANG,People's Republic of China,2,2225,
365,Diving,tokyo-2020,Men's 3m Springboard,Men,GOLD,Athlete,Siyi XIE,People's Republic of China,2,2208,
366,Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,GOLD,GameTeam,Yuxi CHEN,People's Republic of China,2,2237,
367,Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,GOLD,GameTeam,Jiaqi ZHANG,People's Republic of China,2,65259,
368,Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,SILVER,GameTeam,Jessica PARRATTO,United States of America,2,10725,
369,Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,SILVER,GameTeam,Delaney SCHNELL,United States of America,2,2241,
370,Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,BRONZE,GameTeam,Gabriela Belem AGUNDEZ GARCIA,Mexico,2,2242,
371,Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,BRONZE,GameTeam,Alejandra OROZCO,Mexico,2,2249,
372,Diving,tokyo-2020,Women's 10m Platform,Women,SILVER,Athlete,Yuxi CHEN,People's Republic of China,2,2237,
373,Diving,tokyo-2020,Women's 10m Platform,Women,BRONZE,Athlete,Melissa WU,Australia,2,2253,
374,Diving,tokyo-2020,Women's 10m Platform,Women,GOLD,Athlete,Hongchan QUAN,People's Republic of China,2,2232,
375,Diving,tokyo-2020,Men's 10m Platform,Men,BRONZE,Athlete,Thomas DALEY,Great Britain,2,2263,
377,Diving,tokyo-2020,Men's 10m Platform,Men,GOLD,Athlete,Yuan CAO,People's Republic of China,2,2268,
378,Diving,tokyo-2020,Women's 3m Springboard,Women,SILVER,Athlete,Han WANG,People's Republic of China,2,2297,
379,Diving,tokyo-2020,Women's 3m Springboard,Women,GOLD,Athlete,Tingmao SHI,People's Republic of China,2,2287,
380,Diving,tokyo-2020,Women's 3m Springboard,Women,BRONZE,Athlete,Krysta PALMER,United States of America,2,2283,
381,Canoe Sprint,tokyo-2020,Women's Canoe Single 200m,Women,SILVER,Athlete,Laurence VINCENT-LAPOINTE,Canada,2,2333,
382,Canoe Sprint,tokyo-2020,Women's Canoe Single 200m,Women,BRONZE,Athlete,Liudmyla LUZAN,Ukraine,2,2332,
383,Canoe Sprint,tokyo-2020,Women's Canoe Single 200m,Women,GOLD,Athlete,Nevin HARRISON,United States of America,2,2334,
384,Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,GOLD,GameTeam,Serguey TORRES,Cuba,2,65262,
385,Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,GOLD,GameTeam,Fernando Dayan JORGE,Cuba,2,2395,
386,Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,SILVER,GameTeam,Hao LIU,People's Republic of China,2,2420,
387,Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,SILVER,GameTeam,Pengfei ZHENG,People's Republic of China,2,2417,
388,Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,BRONZE,GameTeam,Sebastian BRENDEL,Germany,2,2390,
389,Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,BRONZE,GameTeam,Tim HECKER,Germany,2,65263,
390,Canoe Sprint,tokyo-2020,Men's Kayak Double 1000m,Men,GOLD,GameTeam,Jean VAN DER WESTHUYZEN,Australia,2,2428,
391,Canoe Sprint,tokyo-2020,Men's Kayak Double 1000m,Men,GOLD,GameTeam,Thomas GREEN,Australia,2,2432,
392,Canoe Sprint,tokyo-2020,Men's Kayak Double 1000m,Men,SILVER,GameTeam,Max HOFF,Germany,2,9679,
393,Canoe Sprint,tokyo-2020,Men's Kayak Double 1000m,Men,SILVER,GameTeam,Jacob SCHOPF,Germany,2,2434,
394,Canoe Sprint,tokyo-2020,Men's Kayak Double 1000m,Men,BRONZE,GameTeam,Josef DOSTAL,Czech Republic,2,2447,
395,Canoe Sprint,tokyo-2020,Men's Kayak Double 1000m,Men,BRONZE,GameTeam,Radek SLOUF,Czech Republic,2,65267,
396,Canoe Sprint,tokyo-2020,Women's Kayak Single 200m,Women,GOLD,Athlete,Lisa CARRINGTON,New Zealand,2,2365,
397,Canoe Sprint,tokyo-2020,Women's Kayak Single 200m,Women,BRONZE,Athlete,Emma JORGENSEN,Denmark,2,2344,
399,Canoe Sprint,tokyo-2020,Women's Canoe Double 500m,Women,GOLD,GameTeam,Shixiao XU,People's Republic of China,2,65283,
400,Canoe Sprint,tokyo-2020,Women's Canoe Double 500m,Women,GOLD,GameTeam,Mengya SUN,People's Republic of China,2,65284,
401,Canoe Sprint,tokyo-2020,Women's Canoe Double 500m,Women,SILVER,GameTeam,Liudmyla LUZAN,Ukraine,2,2332,
402,Canoe Sprint,tokyo-2020,Women's Canoe Double 500m,Women,SILVER,GameTeam,Anastasiia CHETVERIKOVA,Ukraine,2,2309,
403,Canoe Sprint,tokyo-2020,Women's Canoe Double 500m,Women,BRONZE,GameTeam,Laurence VINCENT-LAPOINTE,Canada,2,2333,
404,Canoe Sprint,tokyo-2020,Women's Canoe Double 500m,Women,BRONZE,GameTeam,Katie VINCENT,Canada,2,2319,
405,Canoe Sprint,tokyo-2020,Women's Kayak Single 500m,Women,GOLD,Athlete,Lisa CARRINGTON,New Zealand,2,2365,
406,Canoe Sprint,tokyo-2020,Women's Kayak Single 500m,Women,SILVER,Athlete,Tamara CSIPES,Hungary,2,2383,
407,Canoe Sprint,tokyo-2020,Women's Kayak Single 500m,Women,BRONZE,Athlete,Emma JORGENSEN,Denmark,2,2344,
408,Canoe Sprint,tokyo-2020,Men's Canoe Single 1000m,Men,BRONZE,Athlete,Serghei TARNOVSCHI,Republic of Moldova,2,2412,
409,Canoe Sprint,tokyo-2020,Men's Canoe Single 1000m,Men,SILVER,Athlete,Hao LIU,People's Republic of China,2,2420,
410,Canoe Sprint,tokyo-2020,Men's Canoe Single 1000m,Men,GOLD,Athlete,Isaquias QUEIROZ DOS SANTOS,Brazil,2,2394,
411,Canoe Sprint,tokyo-2020,Men's Kayak Single 1000m,Men,SILVER,Athlete,Adam VARGA,Hungary,2,2437,
412,Canoe Sprint,tokyo-2020,Men's Kayak Single 1000m,Men,GOLD,Athlete,Balint KOPASZ,Hungary,2,2439,
413,Canoe Sprint,tokyo-2020,Men's Kayak Single 1000m,Men,BRONZE,Athlete,Fernando PIMENTA,Portugal,2,2438,
414,Canoe Sprint,tokyo-2020,Women's Kayak Double 500m,Women,GOLD,GameTeam,Lisa CARRINGTON,New Zealand,2,2365,
415,Canoe Sprint,tokyo-2020,Women's Kayak Double 500m,Women,GOLD,GameTeam,Caitlin RYAN,New Zealand,2,2387,
416,Canoe Sprint,tokyo-2020,Women's Kayak Double 500m,Women,SILVER,GameTeam,Karolina NAJA,Poland,2,65289,
417,Canoe Sprint,tokyo-2020,Women's Kayak Double 500m,Women,SILVER,GameTeam,Anna PULAWSKA,Poland,2,65290,
418,Canoe Sprint,tokyo-2020,Women's Kayak Double 500m,Women,BRONZE,GameTeam,Danuta KOZAK,Hungary,2,2371,
419,Canoe Sprint,tokyo-2020,Women's Kayak Double 500m,Women,BRONZE,GameTeam,Dora BODONYI,Hungary,2,65291,
420,Canoe Sprint,tokyo-2020,Men's Kayak Single 200m,Men,BRONZE,Athlete,Liam HEATH,Great Britain,2,2460,
421,Canoe Sprint,tokyo-2020,Men's Kayak Single 200m,Men,GOLD,Athlete,Sandor TOTKA,Hungary,2,2468,
422,Canoe Sprint,tokyo-2020,Men's Kayak Single 200m,Men,SILVER,Athlete,Manfredi RIZZA,Italy,2,2464,
423,Cycling Road,tokyo-2020,Women's Road Race,Women,SILVER,Athlete,Annemiek VAN VLEUTEN,Netherlands,2,2484,
424,Cycling Road,tokyo-2020,Women's Road Race,Women,GOLD,Athlete,Anna KIESENHOFER,Austria,2,2514,
425,Cycling Road,tokyo-2020,Women's Road Race,Women,BRONZE,Athlete,Elisa LONGO BORGHINI,Italy,2,2487,
426,Cycling Road,tokyo-2020,Women's Individual Time Trial,Women,BRONZE,Athlete,Anna VAN DER BREGGEN,Netherlands,2,2473,
427,Cycling Road,tokyo-2020,Women's Individual Time Trial,Women,GOLD,Athlete,Annemiek VAN VLEUTEN,Netherlands,2,2484,
428,Cycling Road,tokyo-2020,Women's Individual Time Trial,Women,SILVER,Athlete,Marlen REUSSER,Switzerland,2,2480,
429,Cycling Road,tokyo-2020,Men's Individual Time Trial,Men,GOLD,Athlete,Primoz ROGLIC,Slovenia,2,2548,
430,Cycling Road,tokyo-2020,Men's Individual Time Trial,Men,BRONZE,Athlete,Rohan DENNIS,Australia,2,2551,
431,Cycling Road,tokyo-2020,Men's Individual Time Trial,Men,SILVER,Athlete,Tom DUMOULIN,Netherlands,2,2565,
432,Cycling Road,tokyo-2020,Men's Road Race,Men,GOLD,Athlete,Richard CARAPAZ,Ecuador,2,2633,
433,Cycling Road,tokyo-2020,Men's Road Race,Men,BRONZE,Athlete,Tadej POGACAR,Slovenia,2,2631,
434,Cycling Road,tokyo-2020,Men's Road Race,Men,SILVER,Athlete,Wout VAN AERT,Belgium,2,2573,
435,Boxing,tokyo-2020,Men's Welter (63-69kg),Men,SILVER,Athlete,Pat MCCORMACK,Great Britain,2,2687,
436,Boxing,tokyo-2020,Men's Welter (63-69kg),Men,BRONZE,Athlete,Aidan WALSH,Ireland,2,2684,
437,Boxing,tokyo-2020,Men's Welter (63-69kg),Men,BRONZE,Athlete,Andrei ZAMKOVOI,ROC,2,2681,
438,Boxing,tokyo-2020,Men's Welter (63-69kg),Men,GOLD,Athlete,Roniel IGLESIAS,Cuba,2,2677,
439,Boxing,tokyo-2020,Men's Middle (69-75kg),Men,GOLD,Athlete,Hebert SOUSA,Brazil,2,2695,
