athletes,ID_results,discipline_title,event_title,slug_game,participant_type,medal_type,rank_position,country_name
Oleg TYURIN; Boris DUBROVSKY,111984,Rowing,double sculls 2x men,tokyo-1964,GameTeam,GOLD,1,Soviet Union
Seymour Legrand II CROMWELL; James Eugene STORM,111985,Rowing,double sculls 2x men,tokyo-1964,GameTeam,SILVER,2,United States of America
Vladimir ANDRS; Pavel HOFMAN,111986,Rowing,double sculls 2x men,tokyo-1964,GameTeam,BRONZE,3,Czechoslovakia
Melchior Rudolf B RGIN; Martin Andreas STUDACH,111987,Rowing,double sculls 2x men,tokyo-1964,GameTeam,,4,Switzerland
Helmuth LEBERT; Josef STEFFES-MIES,111988,Rowing,double sculls 2x men,tokyo-1964,GameTeam,,5,Germany
Rene DUHAMEL; Bernard MONNEREAU,111989,Rowing,double sculls 2x men,tokyo-1964,GameTeam,,6,France
Arnold Vivian COOKE; Peter James WEBB,111990,Rowing,double sculls 2x men,tokyo-1964,GameTeam,,7,Great Britain
Max Bruno ALWIN; Peter Frits BOTS,111991,Rowing,double sculls 2x men,tokyo-1964,GameTeam,,8,Netherlands
Michel DE MEULEMEESTER; Gerard HIGNY,111992,Rowing,double sculls 2x men,tokyo-1964,GameTeam,,9,Belgium
Susumi HOSOYA; Yasushi MURASE,111993,Rowing,double sculls 2x men,tokyo-1964,GameTeam,,10,Japan
Roberto FRIEDRICH; Fernando SCHEFFLER,111994,Rowing,double sculls 2x men,tokyo-1964,GameTeam,,11,Mexico
Juan Carlos GOMEZ; Jose Maria ROBLEDO,111995,Rowing,double sculls 2x men,tokyo-1964,GameTeam,,12,Argentina
Barclay John WADE; Gary Malcolm PEARCE,111996,Rowing,double sculls 2x men,tokyo-1964,GameTeam,,13,Australia
Angelo DAMIANO; Sergio BIANCHETTO,112058,Cycling Track,2000m tandem men,tokyo-1964,GameTeam,GOLD,1,Italy
Imant BODNIEKS; Viktor LOGUNOV,112059,Cycling Track,2000m tandem men,tokyo-1964,GameTeam,SILVER,2,Soviet Union
Willy FUGGERER; Klaus KOBUSCH,112060,Cycling Track,2000m tandem men,tokyo-1964,GameTeam,BRONZE,3,Germany
Arie DE GRAAF; Pieter Carel C. VAN DER TOUW,112061,Cycling Track,2000m tandem men,tokyo-1964,GameTeam,,4,Netherlands
Ian Sterry BROWNE; Darryl William PERKINS,112062,Cycling Track,2000m tandem men,tokyo-1964,GameTeam,,5,Australia
Niels Christian FREDBORG; Per Sarto JORGENSEN,112063,Cycling Track,2000m tandem men,tokyo-1964,GameTeam,,5,Denmark
Ferenc HABONY,112064,Cycling Track,2000m tandem men,tokyo-1964,GameTeam,,5,Hungary
Karel PAAR; Karel STARK,112065,Cycling Track,2000m tandem men,tokyo-1964,GameTeam,,5,Czechoslovakia
Daniel MORELON; Pierre TRENTIN,112066,Cycling Track,2000m tandem men,tokyo-1964,GameTeam,,9,France
Roswitha ESSER; Annemarie ZIMMERMANN,114025,Canoe Sprint,K2 500m kayak double women,tokyo-1964,GameTeam,GOLD,1,Germany
Francine Anne FOX; Glorianne Aurore PERRIER,114026,Canoe Sprint,K2 500m kayak double women,tokyo-1964,GameTeam,SILVER,2,United States of America
Hilde LAUER; Cornelia SIDERI,114027,Canoe Sprint,K2 500m kayak double women,tokyo-1964,GameTeam,BRONZE,3,Romania
Nina GRUZINTSEVA; Antonina SEREDINA,114028,Canoe Sprint,K2 500m kayak double women,tokyo-1964,GameTeam,,4,Soviet Union
Birthe Lindskov HANSEN; Anni Marie Verner HANSEN,114029,Canoe Sprint,K2 500m kayak double women,tokyo-1964,GameTeam,,5,Denmark
Else-Marie LINDMARK-LJUNGLOF; Eva SISTH,114030,Canoe Sprint,K2 500m kayak double women,tokyo-1964,GameTeam,,6,Sweden
Katalin BENKO; Maria ROKA,114031,Canoe Sprint,K2 500m kayak double women,tokyo-1964,GameTeam,,7,Hungary
Izabella ANTONOWICZ; Daniela WALKOWIAK-PILECKA,114032,Canoe Sprint,K2 500m kayak double women,tokyo-1964,GameTeam,,8,Poland
Margaret Elison BUCK; Lynette Ann WAGG,114033,Canoe Sprint,K2 500m kayak double women,tokyo-1964,GameTeam,,9,Australia
Andrei KHIMICH; Stepan OSHCHEPKOV,114047,Canoe Sprint,C2 1000m canoe double men,tokyo-1964,GameTeam,GOLD,1,Soviet Union
Jean BOUDEHEN; Michel CHAPUIS,114048,Canoe Sprint,C2 1000m canoe double men,tokyo-1964,GameTeam,SILVER,2,France
Peer Norrbohm NIELSEN; John Rungsted S RENSEN,114049,Canoe Sprint,C2 1000m canoe double men,tokyo-1964,GameTeam,BRONZE,3,Denmark
Antal HAJBA; Arpad SOLTESZ,114050,Canoe Sprint,C2 1000m canoe double men,tokyo-1964,GameTeam,,4,Hungary
Igor LIPALIT; Achim SIDOROV,114051,Canoe Sprint,C2 1000m canoe double men,tokyo-1964,GameTeam,,5,Romania
Klaus BOHLE; Detlef LEWE,114052,Canoe Sprint,C2 1000m canoe double men,tokyo-1964,GameTeam,,6,Germany
Andor ELBERT; Fred HEESE,114053,Canoe Sprint,C2 1000m canoe double men,tokyo-1964,GameTeam,,7,Canada
Miloslav HOUZIM; Rudolf PENKAVA,114054,Canoe Sprint,C2 1000m canoe double men,tokyo-1964,GameTeam,,8,Czechoslovakia
Kari Tapani MAKINEN; Rudolf NARJANEN,114055,Canoe Sprint,C2 1000m canoe double men,tokyo-1964,GameTeam,,9,Finland
Sven-Olov SJ DELIUS; Gunnar UTTERBERG,114056,Canoe Sprint,K2 1000m kayak double men,tokyo-1964,GameTeam,GOLD,1,Sweden
Antonius Johannes GEURTS; Paulus Joan HOEKSTRA,114057,Canoe Sprint,K2 1000m kayak double men,tokyo-1964,GameTeam,SILVER,2,Netherlands
Heinz B KER; Holger ZANDER,114058,Canoe Sprint,K2 1000m kayak double men,tokyo-1964,GameTeam,BRONZE,3,Germany
Haralambie IVANOV; Nicolae Vasile NICOARA,114059,Canoe Sprint,K2 1000m kayak double men,tokyo-1964,GameTeam,,4,Romania
Gy rgy MESZAROS; Imre SZ LL SI,114060,Canoe Sprint,K2 1000m kayak double men,tokyo-1964,GameTeam,,5,Hungary
Cesare BELTRAMI; Cesare ZILIOLI,114061,Canoe Sprint,K2 1000m kayak double men,tokyo-1964,GameTeam,,6,Italy
Erik KALUGIN; Ibragim KHASANOV,114062,Canoe Sprint,K2 1000m kayak double men,tokyo-1964,GameTeam,,7,Soviet Union
Gordon George JEFFERY; Adrian Frank POWELL,114063,Canoe Sprint,K2 1000m kayak double men,tokyo-1964,GameTeam,,8,Australia
Preben Sten JENSEN; Hans-Viggo Frederik KNUDSEN,114064,Canoe Sprint,K2 1000m kayak double men,tokyo-1964,GameTeam,,9,Denmark
Aleksandar KERCOV; Stanisa RADMANOVIC,114065,Canoe Sprint,K2 1000m kayak double men,tokyo-1964,GameTeam,,DNS,Yugoslavia
Kurt HEUBUSCH; G nther PFAFF,114066,Canoe Sprint,K2 1000m kayak double men,tokyo-1964,GameTeam,,DNS,Austria
Lyudmila BELOUSOVA; Oleg PROTOPOPOV,114190,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,GOLD,1,Soviet Union
Marika KILIUS; Hans-J rgen B UMLER,114191,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,SILVER,2,Germany
Debbi WILKES; Guy REVELL,114192,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,SILVER,2,Canada
Vivian Laureen JOSEPH; Ronald Bert JOSEPH,114193,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,BRONZE,3,United States of America
Tatyana ZHUK; Alexandr GAVRILOV,114194,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,,5,Soviet Union
Gerda JOHNER; R di JOHNER,114195,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,,6,Switzerland
Judianne FOTHERINGILL; Jerry Joseph FOTHERINGILL,114196,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,,7,United States of America
Cynthia Diane KAUFFMAN; Ronald Lee KAUFFMAN,114197,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,,8,United States of America
Agnesa VLACHOVSKA; Peter BARTOSEVICZ,114198,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,,9,Czechoslovakia
Milada KUBIKOVA; Jaroslav VOTRUBA,114199,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,,10,Czechoslovakia
Brigitte WOCKOECK; Heinz-Ulrich WALTHER,114200,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,,11,Germany
Gerlinde SCH NBAUER; Wilhelm BIETAK,114201,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,,12,Austria
Margit SENF; Peter G BEL,114202,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,,13,Germany
Faye STRUTT; Jim WATTERS,114203,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,,14,Canada
Ingeborg STRELL; Ferdinand DEDOVICH,114204,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,,15,Austria
Linda WARD; Neil B. CARPENTER,114205,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,,16,Canada
Monique MATHYS; Yves AELLIG,114206,Figure skating,Pairs mixed,innsbruck-1964,GameTeam,,17,Switzerland
Josef FEISTMANTL; Manfred STENGL,115249,Luge,Doubles mixed,innsbruck-1964,GameTeam,GOLD,1,Austria
Reinhold SENN; Helmut THALER,115250,Luge,Doubles mixed,innsbruck-1964,GameTeam,SILVER,2,Austria
Walter AUSSENDORFER; Sigisfredo MAIR,115251,Luge,Doubles mixed,innsbruck-1964,GameTeam,BRONZE,3,Italy
Walter EGGERT; Helmut VOLLPRECHT,115252,Luge,Doubles mixed,innsbruck-1964,GameTeam,,4,Germany
Lucjan KUDZIA; Ryszard PEDRAK,115253,Luge,Doubles mixed,innsbruck-1964,GameTeam,,5,Poland
Giampaolo AMBROSI; Giovanni GRABER,115254,Luge,Doubles mixed,innsbruck-1964,GameTeam,,5,Italy
Edward FENDER; Mieczyslaw PAWELKIEWICZ,115255,Luge,Doubles mixed,innsbruck-1964,GameTeam,,7,Poland
Jan HAMRIK; Jiri HUJER,115256,Luge,Doubles mixed,innsbruck-1964,GameTeam,,8,Czechoslovakia
Beat H SLER; Arnold GARTMANN,115257,Luge,Doubles mixed,innsbruck-1964,GameTeam,,9,Switzerland
Christian HALLEN-PAULSEN,115258,Luge,Doubles mixed,innsbruck-1964,GameTeam,,10,Norway
Emil EGLI; Hansr di ROTH,115259,Luge,Doubles mixed,innsbruck-1964,GameTeam,,11,Switzerland
Horst URBAN; Roland URBAN,115260,Luge,Doubles mixed,innsbruck-1964,GameTeam,,12,Czechoslovakia
Raymond Lawrence FALES; Nicholas Paul MASTROMATTEO,115261,Luge,Doubles mixed,innsbruck-1964,GameTeam,,13,United States of America
James Jeremiah HIGGINS; Ronnie WALTERS,115262,Luge,Doubles mixed,innsbruck-1964,GameTeam,,DNF,United States of America
Thomas K HLER; Klaus BONSACK,115263,Luge,Doubles mixed,innsbruck-1964,GameTeam,,DNF,Germany
Mogens CHRISTENSEN; Rolf Greger STR M,115264,Luge,Doubles mixed,innsbruck-1964,GameTeam,,DNS,Norway
Antony James NASH; Robin Thomas DIXON,115320,Bobsleigh,two-man men,innsbruck-1964,GameTeam,GOLD,1,Great Britain
Sergio ZARDINI; Romano BONAGURA,115321,Bobsleigh,two-man men,innsbruck-1964,GameTeam,SILVER,2,Italy
Eugenio MONTI; Sergio SIORPAES,115322,Bobsleigh,two-man men,innsbruck-1964,GameTeam,BRONZE,3,Italy
